운행일자,정산사업자,정류장아이디,교통수단구분,정류장명,시도코드(법정동),시도명(법정동),시군구코드(법정동),시군구명(법정동),읍면동코드(법정동),읍면동명(법정동),모바일아이디
2025-06-13,티머니,2800271,버스,서희스타힐스아파트,28,인천광역시,28710,강화군,2871031025,선원면,43054
2025-06-13,티머니,2800272,버스,서희스타힐스아파트,28,인천광역시,28710,강화군,2871031025,선원면,43053
2025-06-13,티머니,2800273,버스,세광아파트,28,인천광역시,28710,강화군,2871031025,선원면,43050
2025-06-13,티머니,2800274,버스,세광아파트,28,인천광역시,28710,강화군,2871031025,선원면,43049
2025-06-13,티머니,2800275,버스,선원초등학교,28,인천광역시,28710,강화군,2871031027,선원면,43045
2025-06-13,티머니,2800276,버스,선원초등학교,28,인천광역시,28710,강화군,2871031027,선원면,43044
2025-06-13,티머니,2800277,버스,선원면주민센터,28,인천광역시,28710,강화군,2871031027,선원면,43042
2025-06-13,티머니,2800278,버스,백운곡,28,인천광역시,28710,강화군,2871032021,불은면,43040
2025-06-13,티머니,2800279,버스,성터지,28,인천광역시,28710,강화군,2871032026,불은면,43039
2025-06-13,티머니,2800280,버스,성터지,28,인천광역시,28710,강화군,2871032021,불은면,43038
2025-06-13,티머니,2800281,버스,영은교회,28,인천광역시,28710,강화군,2871032026,불은면,43037
2025-06-13,티머니,2800282,버스,불은파출소,28,인천광역시,28710,강화군,2871032021,불은면,43036
2025-06-13,티머니,2800283,버스,불은면주민센터,28,인천광역시,28710,강화군,2871032021,불은면,43035
2025-06-13,티머니,2800284,버스,두운리,28,인천광역시,28710,강화군,2871032021,불은면,43034
2025-06-13,티머니,2800285,버스,옥골_옥토끼우주센터,28,인천광역시,28710,강화군,2871032021,불은면,43033
2025-06-13,티머니,2800286,버스,목비고개,28,인천광역시,28710,강화군,2871033026,길상면,43032
2025-06-13,티머니,2800287,버스,길직리,28,인천광역시,28710,강화군,2871033026,길상면,43031
2025-06-13,티머니,2800288,버스,마그네사거리,28,인천광역시,28710,강화군,2871033026,길상면,43030
2025-06-13,티머니,2800289,버스,마그네사거리,28,인천광역시,28710,강화군,2871033026,길상면,43029
2025-06-13,티머니,2800290,버스,마그네,28,인천광역시,28710,강화군,2871033026,길상면,43028
2025-06-13,티머니,2800291,버스,방죽말,28,인천광역시,28710,강화군,2871033021,길상면,43027
2025-06-13,티머니,2800292,버스,초지진,28,인천광역시,28710,강화군,2871033024,길상면,43025
2025-06-13,티머니,2800293,버스,초지진,28,인천광역시,28710,강화군,2871033024,길상면,43024
2025-06-13,티머니,2800294,버스,밤나무골,28,인천광역시,28710,강화군,2871033024,길상면,43023
2025-06-13,티머니,2800295,버스,밤나무골,28,인천광역시,28710,강화군,2871033024,길상면,43022
2025-06-13,티머니,2800296,버스,길상보건지소,28,인천광역시,28710,강화군,2871033021,길상면,43021
2025-06-13,티머니,2800297,버스,온수리,28,인천광역시,28710,강화군,2871033021,길상면,43020
2025-06-13,티머니,2800298,버스,온수리,28,인천광역시,28710,강화군,2871033021,길상면,43018
2025-06-13,티머니,2800299,버스,초지대교,28,인천광역시,28710,강화군,2871033024,길상면,43017
2025-06-13,티머니,2800300,버스,오류골,28,인천광역시,28710,강화군,2871033025,길상면,43014
2025-06-13,티머니,2800301,버스,오류골,28,인천광역시,28710,강화군,2871033025,길상면,43013
2025-06-13,티머니,2800302,버스,풍림아이원1차_금호어울림아파트,28,인천광역시,28260,서구,2826011300,마전동,42646
2025-06-13,티머니,2800303,버스,풍림아이원4차아파트,28,인천광역시,28260,서구,2826011300,마전동,42645
2025-06-13,티머니,2800305,버스,대원레스피아1단지아파트,28,인천광역시,28260,서구,2826011300,마전동,42643
2025-06-13,티머니,2800306,버스,풍림아이원1차_금호어울림아파트,28,인천광역시,28260,서구,2826011300,마전동,42642
2025-06-13,티머니,2800307,버스,서인천자동차검사소,28,인천광역시,28260,서구,2826011200,가좌동,42641
2025-06-13,티머니,2800308,버스,서인천자동차검사소,28,인천광역시,28260,서구,2826011000,석남동,42640
2025-06-13,티머니,2800309,버스,당하동탑스빌아파트,28,인천광역시,28260,서구,2826011400,당하동,42639
2025-06-13,티머니,2800312,버스,영은슈퍼,28,인천광역시,28260,서구,2826011900,오류동,89064
2025-06-13,티머니,2800313,버스,영은슈퍼,28,인천광역시,28260,서구,2826011900,오류동,89052
2025-06-13,티머니,2800316,버스,백두아파트,28,인천광역시,28260,서구,2826012100,불로동,42632
2025-06-13,티머니,2800317,버스,가좌환경사업소,28,인천광역시,28260,서구,2826011200,가좌동,42631
2025-06-13,티머니,2800319,버스,화력발전소,28,인천광역시,28260,서구,2826012200,청라동,42628
2025-06-13,티머니,2800320,버스,신화빌라,28,인천광역시,28260,서구,2826010800,가정동,42626
2025-06-13,티머니,2800321,버스,창신초등학교,28,인천광역시,28260,서구,2826011500,원당동,42621
2025-06-13,티머니,2800322,버스,창신초등학교,28,인천광역시,28260,서구,2826011500,원당동,42620
2025-06-13,티머니,2800327,버스,청소년수련관,28,인천광역시,28260,서구,2826011100,원창동,42613
2025-06-13,티머니,2800328,버스,청소년수련관,28,인천광역시,28260,서구,2826011100,원창동,42612
2025-06-13,티머니,2800329,버스,대림아파트,28,인천광역시,28260,서구,2826012000,왕길동,42610
2025-06-13,티머니,2800330,버스,대림아파트,28,인천광역시,28260,서구,2826012000,왕길동,42609
2025-06-13,티머니,2800333,버스,브라운스톤더프라임,28,인천광역시,28260,서구,2826011000,석남동,42603
2025-06-13,티머니,2800334,버스,그린빌라,28,인천광역시,28260,서구,2826010800,가정동,42602
2025-06-13,티머니,2800335,버스,인천연합의원,28,인천광역시,28260,서구,2826010900,신현동,42601
2025-06-13,티머니,2800336,버스,신현119안전센터,28,인천광역시,28260,서구,2826010900,신현동,42600
2025-06-13,티머니,2800337,버스,연희동광명아파트(사계절썰매장),28,인천광역시,28260,서구,2826010600,연희동,42599
2025-06-13,티머니,2800338,버스,공촌마을,28,인천광역시,28260,서구,2826010500,공촌동,42598
2025-06-13,티머니,2800339,버스,가정(루원시티)역,28,인천광역시,28260,서구,2826010800,가정동,89050
2025-06-13,티머니,2800340,버스,신현119안전센터,28,인천광역시,28260,서구,2826010800,가정동,42596
2025-06-13,티머니,2800341,버스,금호어울림아파트,28,인천광역시,28260,서구,2826011300,마전동,42593
2025-06-13,티머니,2800342,버스,금호어울림아파트,28,인천광역시,28260,서구,2826011300,마전동,42592
2025-06-13,티머니,2800343,버스,2차풍림아이원,28,인천광역시,28260,서구,2826011300,마전동,42584
2025-06-13,티머니,2800344,버스,백석고가(하이마트),28,인천광역시,28260,서구,2826011400,당하동,42578
2025-06-13,티머니,2800345,버스,석남역(5번출구),28,인천광역시,28260,서구,2826011000,석남동,42577
2025-06-13,티머니,2800346,버스,한일튜브(주),28,인천광역시,28260,서구,2826010400,경서동,42576
2025-06-13,티머니,2800347,버스,한국특수주물(주),28,인천광역시,28260,서구,2826010400,경서동,42575
2025-06-13,티머니,2800349,버스,빈정공원,28,인천광역시,28260,서구,2826010300,검암동,42571
2025-06-13,티머니,2800350,버스,경서초등학교,28,인천광역시,28260,서구,2826010400,경서동,42570
2025-06-13,티머니,2800351,버스,경서초등학교,28,인천광역시,28260,서구,2826010400,경서동,42569
2025-06-13,티머니,2800352,버스,완정사거리,28,인천광역시,28260,서구,2826011300,마전동,42562
2025-06-13,티머니,2800353,버스,완정사거리,28,인천광역시,28260,서구,2826011400,당하동,42561
2025-06-13,티머니,2800354,버스,인천마전도서관,28,인천광역시,28260,서구,2826012000,왕길동,42556
2025-06-13,티머니,2800355,버스,공장단지입구,28,인천광역시,28260,서구,2826012000,왕길동,42555
2025-06-13,티머니,2800356,버스,왕길고가,28,인천광역시,28260,서구,2826012000,왕길동,42552
2025-06-13,티머니,2800357,버스,왕길고가,28,인천광역시,28260,서구,2826012000,왕길동,42551
2025-06-13,티머니,2800358,버스,경인계량소,28,인천광역시,28260,서구,2826010100,백석동,42550
2025-06-13,티머니,2800359,버스,경인계량소,28,인천광역시,28260,서구,2826010100,백석동,42549
2025-06-13,티머니,2800360,버스,진표에너지,28,인천광역시,28260,서구,2826012000,왕길동,42548
2025-06-13,티머니,2800361,버스,경인특장,28,인천광역시,28260,서구,2826012000,왕길동,42547
2025-06-13,티머니,2800363,버스,진주상가,28,인천광역시,28260,서구,2826011200,가좌동,42544
2025-06-13,티머니,2800365,버스,검단사거리역,28,인천광역시,28260,서구,2826012000,왕길동,42537
2025-06-13,티머니,2800368,버스,바로크아파트,28,인천광역시,28260,서구,2826010800,가정동,42530
2025-06-13,티머니,2800369,버스,가좌공단,28,인천광역시,28260,서구,2826011200,가좌동,42526
2025-06-13,티머니,2800370,버스,산업용품센타,28,인천광역시,28260,서구,2826011200,가좌동,42525
2025-06-13,티머니,2800371,버스,산업용품센타,28,인천광역시,28260,서구,2826011200,가좌동,42524
2025-06-13,티머니,2800372,버스,한양화학,28,인천광역시,28260,서구,2826011200,가좌동,42523
2025-06-13,티머니,2800373,버스,가좌동차고지,28,인천광역시,28260,서구,2826011200,가좌동,42522
2025-06-13,티머니,2800384,버스,청천농장,28,인천광역시,28260,서구,2826010800,가정동,42511
2025-06-13,티머니,2800385,버스,녹청자박물관,28,인천광역시,28260,서구,2826010400,경서동,42668
2025-06-13,티머니,2800386,버스,녹청자박물관,28,인천광역시,28260,서구,2826010400,경서동,42669
2025-06-13,티머니,2800391,버스,청라로봇랜드,28,인천광역시,28260,서구,2826012200,청라동,89247
2025-06-13,티머니,2800392,버스,청라로봇랜드,28,인천광역시,28260,서구,2826012200,청라동,89246
2025-06-13,티머니,2800393,버스,당하푸르지오,28,인천광역시,28260,서구,2826011300,마전동,42502
2025-06-13,티머니,2800394,버스,월드아파트,28,인천광역시,28260,서구,2826012100,불로동,42500
2025-06-13,티머니,2800395,버스,월드아파트,28,인천광역시,28260,서구,2826012100,불로동,42499
2025-06-13,티머니,2800396,버스,불로대곡동행정복지센터,28,인천광역시,28260,서구,2826012100,불로동,42498
2025-06-13,티머니,2800397,버스,불로대곡동행정복지센터,28,인천광역시,28260,서구,2826012100,불로동,42497
2025-06-13,티머니,2800398,버스,동성아파트,28,인천광역시,28260,서구,2826012100,불로동,42496
2025-06-13,티머니,2800399,버스,동성_길훈아파트,28,인천광역시,28260,서구,2826012100,불로동,42495
2025-06-13,티머니,2800400,버스,길훈아파트,28,인천광역시,28260,서구,2826012100,불로동,42494
2025-06-13,티머니,2800401,버스,유현사거리,28,인천광역시,28260,서구,2826011500,원당동,42487
2025-06-13,티머니,2800402,버스,풍림아이원2차아파트,28,인천광역시,28260,서구,2826011300,마전동,42485
2025-06-13,티머니,2800403,버스,유현사거리,28,인천광역시,28260,서구,2826011500,원당동,42484
2025-06-13,티머니,2800404,버스,검단신도시모아엘가그랑데아파트,28,인천광역시,28260,서구,2826011500,원당동,42483
2025-06-13,티머니,2800405,버스,검단초등학교,28,인천광역시,28260,서구,2826011300,마전동,42482
2025-06-13,티머니,2800410,버스,검단초등학교,28,인천광역시,28260,서구,2826011300,마전동,42475
2025-06-13,티머니,2800414,버스,금곡동,28,인천광역시,28260,서구,2826011800,금곡동,42471
2025-06-13,티머니,2800416,버스,대주아파트,28,인천광역시,28260,서구,2826011300,마전동,42469
2025-06-13,티머니,2800417,버스,아라동행정복지센터,28,인천광역시,28260,서구,2826011500,원당동,42467
2025-06-13,티머니,2800418,버스,대주파크빌,28,인천광역시,28260,서구,2826011300,마전동,42466
2025-06-13,티머니,2800419,버스,아라동행정복지센터,28,인천광역시,28260,서구,2826011500,원당동,42465
2025-06-13,티머니,2800422,버스,원당중고등학교,28,인천광역시,28260,서구,2826011500,원당동,42462
2025-06-13,티머니,2800423,버스,한사랑어린이집,28,인천광역시,28260,서구,2826011800,금곡동,42461
2025-06-13,티머니,2800424,버스,원당중고등학교,28,인천광역시,28260,서구,2826011500,원당동,42460
2025-06-13,티머니,2800425,버스,원당고등학교,28,인천광역시,28260,서구,2826011500,원당동,42459
2025-06-13,티머니,2800427,버스,좌동마을입구,28,인천광역시,28260,서구,2826011800,금곡동,42456
2025-06-13,티머니,2800428,버스,E편한세상,28,인천광역시,28260,서구,2826011500,원당동,42453
2025-06-13,티머니,2800429,버스,좌동마을,28,인천광역시,28260,서구,2826011800,금곡동,42452
2025-06-13,티머니,2800430,버스,서구영어마을,28,인천광역시,28260,서구,2826011400,당하동,42449
2025-06-13,티머니,2800431,버스,서구영어마을,28,인천광역시,28260,서구,2826011400,당하동,42448
2025-06-13,티머니,2800432,버스,원당사거리_검단선사박물관,28,인천광역시,28260,서구,2826011500,원당동,42447
2025-06-13,티머니,2800433,버스,원당사거리_검단선사박물관,28,인천광역시,28260,서구,2826011400,당하동,42446
2025-06-13,티머니,2800434,버스,검단동행정복지센터(검단고교),28,인천광역시,28260,서구,2826011300,마전동,42445
2025-06-13,티머니,2800435,버스,삼정프라자,28,인천광역시,28260,서구,2826011500,원당동,42443
2025-06-13,티머니,2800436,버스,보람프라자앞,28,인천광역시,28260,서구,2826011400,당하동,42442
2025-06-13,티머니,2800437,버스,검단동행정복지센터(검단고교),28,인천광역시,28260,서구,2826011300,마전동,42441
2025-06-13,티머니,2800438,버스,스포월드골프연습장,28,인천광역시,28260,서구,2826011800,금곡동,42440
2025-06-13,티머니,2800439,버스,스포월드골프연습장,28,인천광역시,28260,서구,2826011800,금곡동,42439
2025-06-13,티머니,2800440,버스,참빛감리교회,28,인천광역시,28260,서구,2826011500,원당동,42437
2025-06-13,티머니,2800441,버스,동문아파트,28,인천광역시,28260,서구,2826011400,당하동,42436
2025-06-13,티머니,2800443,버스,검단농협,28,인천광역시,28260,서구,2826011300,마전동,42434
2025-06-13,티머니,2800445,버스,검단농협,28,인천광역시,28260,서구,2826011300,마전동,42432
2025-06-13,티머니,2800446,버스,검단소방서,28,인천광역시,28260,서구,2826011300,마전동,42431
2025-06-13,티머니,2800447,버스,인천송도꿈유치원,28,인천광역시,28185,연수구,2818510600,송도동,38623
2025-06-13,티머니,2800448,버스,인천송도꿈유치원,28,인천광역시,28185,연수구,2818510600,송도동,38622
2025-06-13,티머니,2800449,버스,검단소방서,28,인천광역시,28260,서구,2826011300,마전동,42428
2025-06-13,티머니,2800450,버스,검단사거리역,28,인천광역시,28260,서구,2826012000,왕길동,42427
2025-06-13,티머니,2800451,버스,검단사거리역,28,인천광역시,28260,서구,2826012000,왕길동,42426
2025-06-13,티머니,2800452,버스,온누리병원,28,인천광역시,28260,서구,2826012000,왕길동,42425
2025-06-13,티머니,2800453,버스,검단사거리(구_검단출장소),28,인천광역시,28260,서구,2826011300,마전동,42424
2025-06-13,티머니,2800454,버스,검단사거리(구_검단출장소),28,인천광역시,28260,서구,2826012000,왕길동,42423
2025-06-13,티머니,2800455,버스,검단하나아파트,28,인천광역시,28260,서구,2826012000,왕길동,42422
2025-06-13,티머니,2800456,버스,검단하나아파트,28,인천광역시,28260,서구,2826012000,왕길동,42421
2025-06-13,티머니,2800457,버스,마전주공아파트,28,인천광역시,28260,서구,2826011800,금곡동,42420
2025-06-13,티머니,2800458,버스,검단사거리역,28,인천광역시,28260,서구,2826012000,왕길동,42419
2025-06-13,티머니,2800460,버스,완정초등학교_검단도서관,28,인천광역시,28260,서구,2826011300,마전동,42415
2025-06-13,티머니,2800461,버스,완정초등학교_검단도서관,28,인천광역시,28260,서구,2826011300,마전동,42414
2025-06-13,티머니,2800462,버스,마전역,28,인천광역시,28260,서구,2826011300,마전동,42413
2025-06-13,티머니,2800463,버스,마전역,28,인천광역시,28260,서구,2826011300,마전동,42412
2025-06-13,티머니,2800465,버스,완정공단입구,28,인천광역시,28260,서구,2826011300,마전동,42409
2025-06-13,티머니,2800466,버스,마전초등학교,28,인천광역시,28260,서구,2826011300,마전동,42408
2025-06-13,티머니,2800467,버스,대우푸르지오,28,인천광역시,28260,서구,2826011400,당하동,42407
2025-06-13,티머니,2800468,버스,동아아파트,28,인천광역시,28260,서구,2826011300,마전동,42406
2025-06-13,티머니,2800469,버스,당하풍림아파트,28,인천광역시,28260,서구,2826011300,마전동,42405
2025-06-13,티머니,2800470,버스,동아아파트,28,인천광역시,28260,서구,2826011300,마전동,42404
2025-06-13,티머니,2800471,버스,당하푸르지오,28,인천광역시,28260,서구,2826011400,당하동,42403
2025-06-13,티머니,2800472,버스,당하메디칼,28,인천광역시,28260,서구,2826011400,당하동,42402
2025-06-13,티머니,2800473,버스,검단원흥아파트,28,인천광역시,28260,서구,2826012000,왕길동,42401
2025-06-13,티머니,2800474,버스,검단원흥아파트,28,인천광역시,28260,서구,2826012000,왕길동,42400
2025-06-13,티머니,2800475,버스,당하초등학교,28,인천광역시,28260,서구,2826011400,당하동,42399
2025-06-13,티머니,2800476,버스,유승아파트,28,인천광역시,28260,서구,2826012000,왕길동,42398
2025-06-13,티머니,2800477,버스,유승아파트,28,인천광역시,28260,서구,2826012000,왕길동,42397
2025-06-13,티머니,2800478,버스,당하초등학교,28,인천광역시,28260,서구,2826011400,당하동,42396
2025-06-13,티머니,2800479,버스,검단로지스틱스파크,28,인천광역시,28260,서구,2826011400,당하동,42395
2025-06-13,티머니,2800480,버스,엘리지안타운,28,인천광역시,28260,서구,2826011400,당하동,42394
2025-06-13,티머니,2800481,버스,당하탑스빌아파트,28,인천광역시,28260,서구,2826011400,당하동,42393
2025-06-13,티머니,2800482,버스,당하대주파크빌,28,인천광역시,28260,서구,2826011400,당하동,42392
2025-06-13,티머니,2800483,버스,KCC아파트,28,인천광역시,28260,서구,2826011400,당하동,42391
2025-06-13,티머니,2800486,버스,왕길동,28,인천광역시,28260,서구,2826012000,왕길동,42387
2025-06-13,티머니,2800487,버스,왕길동,28,인천광역시,28260,서구,2826012000,왕길동,42386
2025-06-13,티머니,2800488,버스,검단메가박스,28,인천광역시,28260,서구,2826011400,당하동,42384
2025-06-13,티머니,2800489,버스,검단메가박스,28,인천광역시,28260,서구,2826011400,당하동,42383
2025-06-13,티머니,2800490,버스,단봉초등학교,28,인천광역시,28260,서구,2826011900,오류동,42382
2025-06-13,티머니,2800491,버스,백석고가(하이마트),28,인천광역시,28260,서구,2826011400,당하동,42381
2025-06-13,티머니,2800492,버스,단봉초등학교,28,인천광역시,28260,서구,2826012000,왕길동,42380
2025-06-13,티머니,2800493,버스,독정역(서구동구예비군훈련장),28,인천광역시,28260,서구,2826011400,당하동,42378
2025-06-13,티머니,2800494,버스,독정역(서구동구예비군훈련장),28,인천광역시,28260,서구,2826010100,백석동,42377
2025-06-13,티머니,2800496,버스,백석중_고등학교,28,인천광역시,28260,서구,2826010100,백석동,42375
2025-06-13,티머니,2800497,버스,백석중_고등학교,28,인천광역시,28260,서구,2826010100,백석동,42374
2025-06-13,티머니,2800498,버스,한들마을입구(유아교육진흥원),28,인천광역시,28260,서구,2826010100,백석동,42371
2025-06-13,티머니,2800499,버스,한들마을입구(유아교육진흥원),28,인천광역시,28260,서구,2826010100,백석동,42370
2025-06-13,티머니,2800503,버스,풍림3차아파트,28,인천광역시,28260,서구,2826010300,검암동,42366
2025-06-13,티머니,2800504,버스,은지초등학교사거리,28,인천광역시,28260,서구,2826010300,검암동,42365
2025-06-13,티머니,2800505,버스,검암역(시내방면),28,인천광역시,28260,서구,2826010300,검암동,42364
2025-06-13,티머니,2800506,버스,검암역(원당방면),28,인천광역시,28260,서구,2826010300,검암동,42363
2025-06-13,티머니,2800507,버스,검암중학교,28,인천광역시,28260,서구,2826010300,검암동,42362
2025-06-13,티머니,2800508,버스,검암초등학교,28,인천광역시,28260,서구,2826010300,검암동,42361
2025-06-13,티머니,2800509,버스,검암역_서해그랑블아파트,28,인천광역시,28260,서구,2826010300,검암동,42360
2025-06-13,티머니,2800510,버스,검암중학교,28,인천광역시,28260,서구,2826010300,검암동,42359
2025-06-13,티머니,2800511,버스,검암사거리,28,인천광역시,28260,서구,2826010300,검암동,42358
2025-06-13,티머니,2800512,버스,검암사거리,28,인천광역시,28260,서구,2826010300,검암동,42357
2025-06-13,티머니,2800513,버스,검암사거리,28,인천광역시,28260,서구,2826010300,검암동,42356
2025-06-13,티머니,2800514,버스,서해아파트,28,인천광역시,28260,서구,2826010300,검암동,42355
2025-06-13,티머니,2800515,버스,서해아파트,28,인천광역시,28260,서구,2826010300,검암동,42354
2025-06-13,티머니,2800516,버스,검암경서동행정복지센터,28,인천광역시,28260,서구,2826010300,검암동,42353
2025-06-13,티머니,2800517,버스,검암경서동행정복지센터,28,인천광역시,28260,서구,2826010300,검암동,42352
2025-06-13,티머니,2800518,버스,삼보아파트,28,인천광역시,28260,서구,2826010300,검암동,42351
2025-06-13,티머니,2800519,버스,삼보아파트,28,인천광역시,28260,서구,2826010300,검암동,42350
2025-06-13,티머니,2800520,버스,검바위역,28,인천광역시,28260,서구,2826010300,검암동,42349
2025-06-13,티머니,2800521,버스,검바위역,28,인천광역시,28260,서구,2826010300,검암동,42348
2025-06-13,티머니,2800522,버스,간재울초등학교,28,인천광역시,28260,서구,2826010300,검암동,42347
2025-06-13,티머니,2800523,버스,서인천고등학교,28,인천광역시,28260,서구,2826010300,검암동,42346
2025-06-13,티머니,2800524,버스,대인고등학교,28,인천광역시,28260,서구,2826010500,공촌동,42345
2025-06-13,티머니,2800525,버스,대인고등학교,28,인천광역시,28260,서구,2826010500,공촌동,42344
2025-06-13,티머니,2800526,버스,부대앞,28,인천광역시,28260,서구,2826010500,공촌동,42343
2025-06-13,티머니,2800527,버스,부대앞,28,인천광역시,28260,서구,2826010500,공촌동,42342
2025-06-13,티머니,2800528,버스,공촌정수장,28,인천광역시,28260,서구,2826010500,공촌동,42341
2025-06-13,티머니,2800529,버스,공촌정수장,28,인천광역시,28260,서구,2826010500,공촌동,42340
2025-06-13,티머니,2800530,버스,서곶지구대,28,인천광역시,28260,서구,2826010300,검암동,42339
2025-06-13,티머니,2800531,버스,서곶지구대,28,인천광역시,28260,서구,2826010300,검암동,42338
2025-06-13,티머니,2800532,버스,인천서부교육지원청,28,인천광역시,28260,서구,2826010500,공촌동,42337
2025-06-13,티머니,2800533,버스,인천서부교육지원청,28,인천광역시,28260,서구,2826010500,공촌동,42336
2025-06-13,티머니,2800534,버스,경서농원,28,인천광역시,28260,서구,2826010400,경서동,42335
2025-06-13,티머니,2800535,버스,경남아파트,28,인천광역시,28260,서구,2826010500,공촌동,42334
2025-06-13,티머니,2800536,버스,경서농원,28,인천광역시,28260,서구,2826010400,경서동,42333
2025-06-13,티머니,2800537,버스,경남아파트,28,인천광역시,28260,서구,2826010500,공촌동,42332
2025-06-13,티머니,2800538,버스,공촌사거리,28,인천광역시,28260,서구,2826010600,연희동,42331
2025-06-13,티머니,2800539,버스,공촌사거리,28,인천광역시,28260,서구,2826010600,연희동,42330
2025-06-13,티머니,2800540,버스,빈정내사거리,28,인천광역시,28260,서구,2826010600,연희동,42329
2025-06-13,티머니,2800541,버스,빈정내사거리,28,인천광역시,28260,서구,2826010600,연희동,42327
2025-06-13,티머니,2800542,버스,태평아파트1차(A),28,인천광역시,28260,서구,2826010400,경서동,42326
2025-06-13,티머니,2800543,버스,태평아파트1차(B),28,인천광역시,28260,서구,2826010400,경서동,42325
2025-06-13,티머니,2800544,버스,공촌사거리,28,인천광역시,28260,서구,2826010600,연희동,42324
2025-06-13,티머니,2800545,버스,공촌마을,28,인천광역시,28260,서구,2826010600,연희동,42323
2025-06-13,티머니,2800546,버스,공촌사거리(한국아파트),28,인천광역시,28260,서구,2826010600,연희동,42322
2025-06-13,티머니,2800547,버스,아시아드경기장(공촌사거리)역,28,인천광역시,28260,서구,2826010600,연희동,42320
2025-06-13,티머니,2800548,버스,아시아드경기장(공촌사거리)역,28,인천광역시,28260,서구,2826010600,연희동,42319
2025-06-13,티머니,2800549,버스,태평아파트2차(B),28,인천광역시,28260,서구,2826010400,경서동,42318
2025-06-13,티머니,2800550,버스,태평아파트2차(A),28,인천광역시,28260,서구,2826010400,경서동,42317
2025-06-13,티머니,2800551,버스,중앙아파트,28,인천광역시,28260,서구,2826010600,연희동,42315
2025-06-13,티머니,2800552,버스,연희동광명아파트(사계절썰매장),28,인천광역시,28260,서구,2826010500,공촌동,42314
2025-06-13,티머니,2800553,버스,연희동행정복지센터,28,인천광역시,28260,서구,2826010600,연희동,42312
2025-06-13,티머니,2800554,버스,연희동행정복지센터,28,인천광역시,28260,서구,2826010600,연희동,42311
2025-06-13,티머니,2800555,버스,인천연세병원,28,인천광역시,28260,서구,2826010600,연희동,42310
2025-06-13,티머니,2800557,버스,선경그린빌라,28,인천광역시,28260,서구,2826010600,연희동,42307
2025-06-13,티머니,2800558,버스,대동아파트,28,인천광역시,28260,서구,2826010700,심곡동,42306
2025-06-13,티머니,2800559,버스,대동아파트,28,인천광역시,28260,서구,2826010700,심곡동,42304
2025-06-13,티머니,2800560,버스,경서지구입구,28,인천광역시,28260,서구,2826010400,경서동,42303
2025-06-13,티머니,2800561,버스,서부공단입구,28,인천광역시,28260,서구,2826010400,경서동,42301
2025-06-13,티머니,2800562,버스,태영아파트,28,인천광역시,28260,서구,2826010700,심곡동,42300
2025-06-13,티머니,2800563,버스,서부공단입구,28,인천광역시,28260,서구,2826010400,경서동,42299
2025-06-13,티머니,2800564,버스,태영아파트,28,인천광역시,28260,서구,2826010700,심곡동,42298
2025-06-13,티머니,2800565,버스,LG전자(주),28,인천광역시,28260,서구,2826010400,경서동,42297
2025-06-13,티머니,2800566,버스,서구청역(4번출구),28,인천광역시,28260,서구,2826010700,심곡동,42296
2025-06-13,티머니,2800567,버스,도림주철관공업(주),28,인천광역시,28260,서구,2826010400,경서동,42293
2025-06-13,티머니,2800569,버스,주물단지,28,인천광역시,28260,서구,2826010400,경서동,42291
2025-06-13,티머니,2800570,버스,심곡초등학교(국제성모병원),28,인천광역시,28260,서구,2826010700,심곡동,42290
2025-06-13,티머니,2800571,버스,서구청역(1번출구),28,인천광역시,28260,서구,2826010700,심곡동,42289
2025-06-13,티머니,2800572,버스,심곡초등학교(국제성모병원),28,인천광역시,28260,서구,2826010700,심곡동,42288
2025-06-13,티머니,2800574,버스,서부경찰서,28,인천광역시,28260,서구,2826010700,심곡동,42286
2025-06-13,티머니,2800575,버스,서구보건소,28,인천광역시,28260,서구,2826010700,심곡동,42285
2025-06-13,티머니,2800576,버스,서구청역(3번출구),28,인천광역시,28260,서구,2826010700,심곡동,42284
2025-06-13,티머니,2800577,버스,서구보건소,28,인천광역시,28260,서구,2826010700,심곡동,42283
2025-06-13,티머니,2800578,버스,인재개발원,28,인천광역시,28260,서구,2826010700,심곡동,42282
2025-06-13,티머니,2800579,버스,인재개발원,28,인천광역시,28260,서구,2826010700,심곡동,42281
2025-06-13,티머니,2800580,버스,한국국토정보공사인천북부지사,28,인천광역시,28260,서구,2826010700,심곡동,42280
2025-06-13,티머니,2800581,버스,한스엔지니어링,28,인천광역시,28260,서구,2826010400,경서동,42279
2025-06-13,티머니,2800582,버스,한국국토정보공사인천북부지사,28,인천광역시,28260,서구,2826010700,심곡동,42278
2025-06-13,티머니,2800583,버스,서인천농협,28,인천광역시,28260,서구,2826010700,심곡동,42277
2025-06-13,티머니,2800584,버스,서인천농협,28,인천광역시,28260,서구,2826010700,심곡동,42275
2025-06-13,티머니,2800586,버스,심곡극동아파트,28,인천광역시,28260,서구,2826010700,심곡동,42273
2025-06-13,티머니,2800587,버스,심곡극동아파트,28,인천광역시,28260,서구,2826010700,심곡동,42272
2025-06-13,티머니,2800588,버스,한국생산기술연구원(주조기술센터),28,인천광역시,28260,서구,2826010400,경서동,42271
2025-06-13,티머니,2800589,버스,공단본부,28,인천광역시,28260,서구,2826010400,경서동,42270
2025-06-13,티머니,2800591,버스,대우자동차운전학원,28,인천광역시,28260,서구,2826010400,경서동,42263
